TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN15734,15-03-2024,8.21,ICICI Bank,SBI Bank,7239.75,Bangalore,Male,Payment,Success,18:46.0,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN15735,16-04-2024,921.19,Axis Bank,Axis Bank,2093.92,Hyderabad,Female,Transfer,Failed,03:46.0,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15736,17-05-2024,720.72,HDFC Bank,ICICI Bank,2449.23,Mumbai,Male,Payment,Success,53:14.0,Tablet,Phone Number,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN15737,18-06-2024,1344.38,SBI Bank,HDFC Bank,7852.61,Delhi,Female,Transfer,Success,38:42.0,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15738,19-07-2024,760.63,ICICI Bank,SBI Bank,7651.73,Bangalore,Male,Payment,Success,31:20.0,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN15739,20-08-2024,1295.9,Axis Bank,Axis Bank,2301.11,Hyderabad,Female,Transfer,Success,48:26.0,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15740,21-09-2024,1990.64,HDFC Bank,ICICI Bank,5017.66,Mumbai,Male,Payment,Failed,07:13.0,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN15741,22-10-2024,1576.54,SBI Bank,HDFC Bank,3467.29,Delhi,Female,Transfer,Success,03:58.0,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15742,23-11-2024,1157.75,ICICI Bank,SBI Bank,7000.29,Bangalore,Male,Payment,Success,18:11.0,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN15743,24-12-2024,1310.64,Axis Bank,Axis Bank,7798.51,Hyderabad,Female,Transfer,Success,25:48.0,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15744,25-01-2024,536.33,HDFC Bank,ICICI Bank,482.51,Mumbai,Male,Payment,Success,13:08.0,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN15745,26-02-2024,1711.53,SBI Bank,HDFC Bank,5450.59,Delhi,Female,Transfer,Failed,47:43.0,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15746,27-03-2024,272.68,ICICI Bank,SBI Bank,4934.39,Bangalore,Male,Payment,Success,40:50.0,Laptop,QR Code,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN15747,28-04-2024,1828.67,Axis Bank,Axis Bank,5448.62,Hyderabad,Female,Transfer,Success,26:22.0,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15748,29-05-2024,1858.03,HDFC Bank,ICICI Bank,7932.2,Mumbai,Male,Payment,Success,56:16.0,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN15749,30-06-2024,1230.81,SBI Bank,HDFC Bank,2912.7,Delhi,Female,Transfer,Success,15:44.0,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15750,01-07-2024,1827.06,ICICI Bank,SBI Bank,6800.64,Bangalore,Male,Payment,Failed,25:32.0,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN15751,02-08-2024,1753.54,Axis Bank,Axis Bank,8421.39,Hyderabad,Female,Transfer,Success,13:14.0,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15752,03-09-2024,158.12,HDFC Bank,ICICI Bank,1193.37,Mumbai,Male,Payment,Success,49:47.0,Laptop,QR Code,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN15753,04-10-2024,801.47,SBI Bank,HDFC Bank,4587.21,Delhi,Female,Transfer,Success,51:00.0,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15754,05-11-2024,1772.92,ICICI Bank,SBI Bank,762.95,Bangalore,Male,Payment,Success,39:19.0,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN15755,06-12-2024,1391.32,Axis Bank,Axis Bank,9154.96,Hyderabad,Female,Transfer,Failed,49:19.0,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15756,07-01-2024,1388.22,HDFC Bank,ICICI Bank,3379.46,Mumbai,Male,Payment,Success,43:27.0,Mobile,UPI ID,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN15757,08-02-2024,1776.06,SBI Bank,HDFC Bank,9651.92,Delhi,Female,Transfer,Success,01:38.0,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15758,09-03-2024,1983.12,ICICI Bank,SBI Bank,2354,Bangalore,Male,Payment,Success,06:40.0,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN15759,10-04-2024,233.84,Axis Bank,Axis Bank,3581.18,Hyderabad,Female,Transfer,Success,32:03.0,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15760,11-05-2024,1308,HDFC Bank,ICICI Bank,5471.34,Mumbai,Male,Payment,Failed,26:12.0,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN15761,12-06-2024,928.27,SBI Bank,HDFC Bank,5297.1,Delhi,Female,Transfer,Success,02:11.0,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15762,13-07-2024,495.4,ICICI Bank,SBI Bank,5166.13,Bangalore,Male,Payment,Success,25:35.0,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN15763,14-08-2024,1268.49,Axis Bank,Axis Bank,2758.54,Hyderabad,Female,Transfer,Success,08:57.0,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15764,15-09-2024,1942.1,HDFC Bank,ICICI Bank,3736.41,Mumbai,Male,Payment,Success,55:34.0,Laptop,QR Code,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN15765,16-10-2024,1289.97,SBI Bank,HDFC Bank,6769.36,Delhi,Female,Transfer,Failed,46:15.0,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15766,17-11-2024,393.46,ICICI Bank,SBI Bank,8850.23,Bangalore,Male,Payment,Success,50:56.0,Tablet,Phone Number,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN15767,18-12-2024,711.71,Axis Bank,Axis Bank,3243.88,Hyderabad,Female,Transfer,Success,21:30.0,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15768,19-01-2024,918.88,HDFC Bank,ICICI Bank,3749.17,Mumbai,Male,Payment,Success,25:31.0,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN15769,20-02-2024,232.43,SBI Bank,HDFC Bank,3795.57,Delhi,Female,Transfer,Success,08:05.0,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15770,21-03-2024,1282.83,ICICI Bank,SBI Bank,2036.21,Bangalore,Male,Payment,Failed,21:13.0,Laptop,QR Code,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN15771,22-04-2024,1886.41,Axis Bank,Axis Bank,8944.14,Hyderabad,Female,Transfer,Success,45:32.0,Mobile,UPI ID,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15772,23-05-2024,1697,HDFC Bank,ICICI Bank,1245.62,Mumbai,Male,Payment,Success,26:51.0,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN15773,24-06-2024,363.2,SBI Bank,HDFC Bank,2316.01,Delhi,Female,Transfer,Success,36:12.0,Laptop,QR Code,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15774,25-07-2024,502.95,ICICI Bank,SBI Bank,1965.53,Bangalore,Male,Payment,Success,33:13.0,Mobile,UPI ID,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN15775,26-08-2024,638.26,Axis Bank,Axis Bank,9932.34,Hyderabad,Female,Transfer,Failed,46:17.0,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15776,27-09-2024,389.33,HDFC Bank,ICICI Bank,3673.74,Mumbai,Male,Payment,Success,24:33.0,Laptop,QR Code,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN15777,28-10-2024,644.49,SBI Bank,HDFC Bank,1261.71,Delhi,Female,Transfer,Success,57:23.0,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15778,29-11-2024,1905.5,ICICI Bank,SBI Bank,5529.03,Bangalore,Male,Payment,Success,51:03.0,Tablet,Phone Number,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN15779,30-12-2024,813.79,Axis Bank,Axis Bank,1144.86,Hyderabad,Female,Transfer,Success,29:30.0,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15780,01-01-2024,450.21,HDFC Bank,ICICI Bank,2790.78,Mumbai,Male,Payment,Failed,34:55.0,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN15781,02-02-2024,313.78,SBI Bank,HDFC Bank,7016.17,Delhi,Female,Transfer,Success,16:47.0,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15782,03-03-2024,101.91,ICICI Bank,SBI Bank,3930.7,Bangalore,Male,Payment,Success,39:05.0,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN15783,04-04-2024,1905.29,Axis Bank,Axis Bank,7135.2,Hyderabad,Female,Transfer,Success,52:05.0,Mobile,UPI ID,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15784,05-05-2024,1138.31,HDFC Bank,ICICI Bank,5964.26,Mumbai,Male,Payment,Success,27:56.0,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN15785,06-06-2024,368.02,SBI Bank,HDFC Bank,2267.05,Delhi,Female,Transfer,Failed,54:13.0,Laptop,QR Code,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15786,07-07-2024,431.84,ICICI Bank,SBI Bank,2729.3,Bangalore,Male,Payment,Success,19:53.0,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN15787,08-08-2024,1471.34,Axis Bank,Axis Bank,5052.05,Hyderabad,Female,Transfer,Success,36:06.0,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15788,09-09-2024,682,HDFC Bank,ICICI Bank,9812.57,Mumbai,Male,Payment,Success,20:46.0,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN15789,10-10-2024,789.69,SBI Bank,HDFC Bank,5190.55,Delhi,Female,Transfer,Success,39:34.0,Mobile,UPI ID,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15790,11-11-2024,314.79,ICICI Bank,SBI Bank,1704.93,Bangalore,Male,Payment,Failed,40:46.0,Tablet,Phone Number,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN15791,12-12-2024,705.07,Axis Bank,Axis Bank,2567.38,Hyderabad,Female,Transfer,Success,59:30.0,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15792,13-01-2024,628.3,HDFC Bank,ICICI Bank,7554.9,Mumbai,Male,Payment,Success,53:30.0,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN15793,14-02-2024,20.62,SBI Bank,HDFC Bank,9544.77,Delhi,Female,Transfer,Success,48:44.0,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15794,15-03-2024,1734.86,ICICI Bank,SBI Bank,8587.78,Bangalore,Male,Payment,Success,20:05.0,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN15795,16-04-2024,1705.77,Axis Bank,Axis Bank,8981.36,Hyderabad,Female,Transfer,Failed,29:41.0,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15796,17-05-2024,47,HDFC Bank,ICICI Bank,1200.69,Mumbai,Male,Payment,Success,43:28.0,Tablet,Phone Number,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN15797,18-06-2024,1693.4,SBI Bank,HDFC Bank,7169.45,Delhi,Female,Transfer,Success,42:47.0,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15798,19-07-2024,1985.97,ICICI Bank,SBI Bank,6333.98,Bangalore,Male,Payment,Success,58:20.0,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN15799,20-08-2024,1474.93,Axis Bank,Axis Bank,1326.54,Hyderabad,Female,Transfer,Success,47:33.0,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15800,21-09-2024,1651.7,HDFC Bank,ICICI Bank,5420.1,Mumbai,Male,Payment,Failed,17:38.0,Laptop,QR Code,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN15801,22-10-2024,940.51,SBI Bank,HDFC Bank,6370.77,Delhi,Female,Transfer,Success,54:28.0,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15802,23-11-2024,997.15,ICICI Bank,SBI Bank,4591.37,Bangalore,Male,Payment,Success,37:15.0,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN15803,24-12-2024,419.94,Axis Bank,Axis Bank,6202.07,Hyderabad,Female,Transfer,Success,04:23.0,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15804,25-01-2024,446.96,HDFC Bank,ICICI Bank,8600.99,Mumbai,Male,Payment,Success,07:32.0,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN15805,26-02-2024,748.13,SBI Bank,HDFC Bank,8841.62,Delhi,Female,Transfer,Failed,49:22.0,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15806,27-03-2024,498.72,ICICI Bank,SBI Bank,4184.95,Bangalore,Male,Payment,Success,18:14.0,Laptop,QR Code,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN15807,28-04-2024,1827.97,Axis Bank,Axis Bank,6116.73,Hyderabad,Female,Transfer,Success,51:43.0,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15808,29-05-2024,1145.52,HDFC Bank,ICICI Bank,8620.43,Mumbai,Male,Payment,Success,17:49.0,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN15809,30-06-2024,1344.16,SBI Bank,HDFC Bank,6135.24,Delhi,Female,Transfer,Success,46:53.0,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15810,01-07-2024,1570.08,ICICI Bank,SBI Bank,3178.69,Bangalore,Male,Payment,Failed,52:10.0,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN15811,02-08-2024,1858.03,Axis Bank,Axis Bank,6630.73,Hyderabad,Female,Transfer,Success,47:07.0,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15812,03-09-2024,1968.67,HDFC Bank,ICICI Bank,848.08,Mumbai,Male,Payment,Success,36:14.0,Laptop,QR Code,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN15813,04-10-2024,157.59,SBI Bank,HDFC Bank,1336.24,Delhi,Female,Transfer,Success,31:54.0,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15814,05-11-2024,555.71,ICICI Bank,SBI Bank,6448.41,Bangalore,Male,Payment,Success,26:59.0,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN15815,06-12-2024,118.19,Axis Bank,Axis Bank,2898.96,Hyderabad,Female,Transfer,Failed,31:11.0,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15816,07-01-2024,1070.42,HDFC Bank,ICICI Bank,4001.8,Mumbai,Male,Payment,Success,59:31.0,Mobile,UPI ID,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN15817,08-02-2024,44.43,SBI Bank,HDFC Bank,1911.59,Delhi,Female,Transfer,Success,47:43.0,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15818,09-03-2024,1323.08,ICICI Bank,SBI Bank,4100.66,Bangalore,Male,Payment,Success,04:31.0,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN15819,10-04-2024,576.79,Axis Bank,Axis Bank,8486.34,Hyderabad,Female,Transfer,Success,09:34.0,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15820,11-05-2024,1070.6,HDFC Bank,ICICI Bank,7577.4,Mumbai,Male,Payment,Failed,53:26.0,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN15821,12-06-2024,1965.14,SBI Bank,HDFC Bank,9378.11,Delhi,Female,Transfer,Success,53:17.0,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15822,13-07-2024,69.4,ICICI Bank,SBI Bank,1923.36,Bangalore,Male,Payment,Success,01:14.0,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN15823,14-08-2024,1963.37,Axis Bank,Axis Bank,2578,Hyderabad,Female,Transfer,Success,19:19.0,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15824,15-09-2024,1629.82,HDFC Bank,ICICI Bank,9613.07,Mumbai,Male,Payment,Success,59:22.0,Laptop,QR Code,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN15825,16-10-2024,1560.38,SBI Bank,HDFC Bank,6486.04,Delhi,Female,Transfer,Failed,32:17.0,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15826,17-11-2024,360.64,ICICI Bank,SBI Bank,9584.3,Bangalore,Male,Payment,Success,27:07.0,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN15827,18-12-2024,1088.73,Axis Bank,Axis Bank,3962.95,Hyderabad,Female,Transfer,Success,25:08.0,Laptop,QR Code,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15828,19-01-2024,37.07,HDFC Bank,ICICI Bank,9660.68,Mumbai,Male,Payment,Success,35:41.0,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN15829,20-02-2024,1629.13,SBI Bank,HDFC Bank,9068.01,Delhi,Female,Transfer,Success,17:45.0,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15830,21-03-2024,946.65,ICICI Bank,SBI Bank,6600.18,Bangalore,Male,Payment,Failed,32:47.0,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN15831,22-04-2024,18.83,Axis Bank,Axis Bank,2056.53,Hyderabad,Female,Transfer,Success,53:55.0,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15832,23-05-2024,1639,HDFC Bank,ICICI Bank,8927.2,Mumbai,Male,Payment,Success,47:26.0,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN15833,24-06-2024,660.25,SBI Bank,HDFC Bank,2251.38,Delhi,Female,Transfer,Success,57:45.0,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15834,25-07-2024,830.11,ICICI Bank,SBI Bank,624.9,Bangalore,Male,Payment,Success,54:33.0,Mobile,UPI ID,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN15835,26-08-2024,580.32,Axis Bank,Axis Bank,3400.14,Hyderabad,Female,Transfer,Failed,18:11.0,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15836,27-09-2024,741.57,HDFC Bank,ICICI Bank,777.2,Mumbai,Male,Payment,Success,44:51.0,Laptop,QR Code,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN15837,28-10-2024,1190.09,SBI Bank,HDFC Bank,4509.38,Delhi,Female,Transfer,Success,21:46.0,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15838,29-11-2024,1338.2,ICICI Bank,SBI Bank,4100.8,Bangalore,Male,Payment,Success,49:50.0,Tablet,Phone Number,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN15839,30-12-2024,66.65,Axis Bank,Axis Bank,5199.03,Hyderabad,Female,Transfer,Success,24:58.0,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15840,01-01-2024,1089.61,HDFC Bank,ICICI Bank,6774.27,Mumbai,Male,Payment,Failed,51:42.0,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN15841,02-02-2024,1482.69,SBI Bank,HDFC Bank,4782.89,Delhi,Female,Transfer,Success,59:07.0,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15842,03-03-2024,473.86,ICICI Bank,SBI Bank,5730.01,Bangalore,Male,Payment,Success,39:20.0,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN15843,04-04-2024,274.45,Axis Bank,Axis Bank,177.75,Hyderabad,Female,Transfer,Success,11:23.0,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15844,05-05-2024,353.6,HDFC Bank,ICICI Bank,2208.21,Mumbai,Male,Payment,Success,48:18.0,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN15845,06-06-2024,1591.28,SBI Bank,HDFC Bank,2153.18,Delhi,Female,Transfer,Failed,15:09.0,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15846,07-07-2024,967.12,ICICI Bank,SBI Bank,1518.68,Bangalore,Male,Payment,Success,11:59.0,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN15847,08-08-2024,267.72,Axis Bank,Axis Bank,5309.83,Hyderabad,Female,Transfer,Success,38:09.0,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15848,09-09-2024,1893.83,HDFC Bank,ICICI Bank,5388.98,Mumbai,Male,Payment,Success,44:22.0,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN15849,10-10-2024,612.95,SBI Bank,HDFC Bank,6772.21,Delhi,Female,Transfer,Success,32:15.0,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15850,11-11-2024,564.95,ICICI Bank,SBI Bank,4011.66,Bangalore,Male,Payment,Failed,55:19.0,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN15851,12-12-2024,1269.76,Axis Bank,Axis Bank,502.91,Hyderabad,Female,Transfer,Success,50:50.0,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15852,13-01-2024,932.65,HDFC Bank,ICICI Bank,5720.96,Mumbai,Male,Payment,Success,35:34.0,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN15853,14-02-2024,283.26,SBI Bank,HDFC Bank,6409.71,Delhi,Female,Transfer,Success,46:37.0,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15854,15-03-2024,714.04,ICICI Bank,SBI Bank,4595.23,Bangalore,Male,Payment,Success,25:30.0,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN15855,16-04-2024,1905.4,Axis Bank,Axis Bank,1293.1,Hyderabad,Female,Transfer,Failed,26:02.0,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15856,17-05-2024,1058.55,HDFC Bank,ICICI Bank,7312.76,Mumbai,Male,Payment,Success,39:49.0,Tablet,Phone Number,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN15857,18-06-2024,736.82,SBI Bank,HDFC Bank,674.3,Delhi,Female,Transfer,Success,11:06.0,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15858,19-07-2024,295.68,ICICI Bank,SBI Bank,6463,Bangalore,Male,Payment,Success,36:21.0,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN15859,20-08-2024,69.04,Axis Bank,Axis Bank,8310.59,Hyderabad,Female,Transfer,Success,00:07.0,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN15860,21-09-2024,1403.76,HDFC Bank,ICICI Bank,9113.53,Mumbai,Male,Payment,Failed,23:16.0,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN15861,22-10-2024,191.16,SBI Bank,HDFC Bank,2469.33,Delhi,Female,Transfer,Success,32:30.0,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN15862,23-11-2024,1248.94,ICICI Bank,SBI Bank,8624.88,Bangalore,Male,Payment,Success,09:32.0,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
